"No.","Time","Source","Destination","Protocol","Length","Info"
"1377","246.134775","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=40769 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1378","246.136232","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=42201 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1379","246.136243","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=43633 Win=17184 Len=0"
"1380","246.138800","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=43633 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1381","246.204640","209.198.98.149","192.168.1.164","TCP","1286","80  >  1238 [PSH, ACK] Seq=45065 Ack=1795 Win=5840 Len=1232 [TCP segment of a reassembled PDU]"
"1382","246.204671","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=46297 Win=17184 Len=0"
"1383","246.223377","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=46297 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1384","246.225814","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=47729 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1385","246.225829","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=49161 Win=17184 Len=0"
"1386","246.227207","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=49161 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1387","246.229008","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=50593 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1388","246.229022","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=52025 Win=17184 Len=0"
"1389","246.242984","209.198.98.149","192.168.1.164","TCP","166","80  >  1238 [PSH, ACK] Seq=52025 Ack=1795 Win=5840 Len=112 [TCP segment of a reassembled PDU]"
"1390","246.246658","209.198.98.149","192.168.1.164","HTTP","219","HTTP/1.1 304 Not Modified "
"1391","246.326684","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=52137 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1392","246.326731","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=53569 Win=17184 Len=0"
"1393","246.330378","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=53569 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1394","246.335432","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=55001 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1395","246.335446","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=56433 Win=17184 Len=0"
"1396","246.336850","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=56433 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1397","246.349450","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=57865 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1398","246.349470","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=59297 Win=17184 Len=0"
"1399","246.349739","209.198.98.149","192.168.1.164","TCP","194","80  >  1238 [PSH, ACK] Seq=59297 Ack=1795 Win=5840 Len=140 [TCP segment of a reassembled PDU]"
"1400","246.373465","192.168.1.164","209.198.98.149","TCP","54","1240  >  80 [ACK] Seq=1702 Ack=5051 Win=16812 Len=0"
"1401","246.437551","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=59437 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1402","246.437582","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=60869 Win=17184 Len=0"
"1403","246.438930","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=60869 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1404","246.445277","209.198.98.149","192.168.1.164","TCP","1486","80  >  1238 [ACK] Seq=62301 Ack=1795 Win=5840 Len=1432 [TCP segment of a reassembled PDU]"
"1405","246.445293","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=63733 Win=17184 Len=0"
"1406","246.504197","209.198.98.149","192.168.1.164","HTTP","1109","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1407","246.673909","192.168.1.164","209.198.98.149","TCP","54","1238  >  80 [ACK] Seq=1795 Ack=64788 Win=16129 Len=0"
"1408","249.857987","192.168.1.164","216.239.59.104","TCP","62","1241  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"1409","249.879998","216.239.59.104","192.168.1.164","TCP","62","80  >  1241 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1432 SACK_PERM"
"1410","249.880022","192.168.1.164","216.239.59.104","TCP","54","1241  >  80 [ACK] Seq=1 Ack=1 Win=17184 Len=0"
"1411","249.880117","192.168.1.164","216.239.59.104","HTTP","518","GET / HTTP/1.1 "
"1412","249.977597","216.239.59.104","192.168.1.164","TCP","60","80  >  1241 [ACK] Seq=1 Ack=465 Win=5840 Len=0"
"1413","250.535056","216.239.59.104","192.168.1.164","HTTP","522","HTTP/1.1 301 Moved Permanently  (text/html)"
"1414","250.535328","192.168.1.164","216.239.59.104","TCP","54","1241  >  80 [FIN, ACK] Seq=465 Ack=469 Win=16716 Len=0"
"1415","250.535711","192.168.1.164","66.102.7.147","TCP","62","1242  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"1416","250.540884","66.102.7.147","192.168.1.164","TCP","62","80  >  1242 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1432 SACK_PERM"
"1417","250.540903","192.168.1.164","66.102.7.147","TCP","54","1242  >  80 [ACK] Seq=1 Ack=1 Win=17184 Len=0"
"1418","250.540974","192.168.1.164","66.102.7.147","HTTP","522","GET / HTTP/1.1 "
"1419","250.552443","66.102.7.147","192.168.1.164","TCP","60","80  >  1242 [ACK] Seq=1 Ack=469 Win=5840 Len=0"
"1420","250.571170","216.239.59.104","192.168.1.164","TCP","60","80  >  1241 [ACK] Seq=469 Ack=466 Win=5840 Len=0"
"1421","250.616716","66.102.7.147","192.168.1.164","TCP","1102","80  >  1242 [PSH, ACK] Seq=1 Ack=469 Win=5840 Len=1048 [TCP segment of a reassembled PDU]"
"1422","250.617303","66.102.7.147","192.168.1.164","TCP","460","80  >  1242 [ACK] Seq=1049 Ack=469 Win=5840 Len=406 [TCP segment of a reassembled PDU]"
"1423","250.617324","192.168.1.164","66.102.7.147","TCP","54","1242  >  80 [ACK] Seq=469 Ack=1455 Win=17184 Len=0"
"1424","250.658647","66.102.7.147","192.168.1.164","HTTP","431","HTTP/1.1 200 OK  (text/html)"
"1425","250.779811","192.168.1.164","66.102.7.147","TCP","54","1242  >  80 [ACK] Seq=469 Ack=1832 Win=16807 Len=0"
"1426","261.198613","192.168.1.164","66.102.7.147","HTTP","584","GET /search?hl=en&q=cliff+zou&meta= HTTP/1.1 "
"1427","261.264389","66.102.7.147","192.168.1.164","TCP","60","80  >  1242 [ACK] Seq=1832 Ack=999 Win=5840 Len=0"
"1428","261.368514","66.102.7.147","192.168.1.164","TCP","1097","80  >  1242 [PSH, ACK] Seq=1832 Ack=999 Win=5840 Len=1043 [TCP segment of a reassembled PDU]"
"1429","261.368980","66.102.7.147","192.168.1.164","TCP","460","80  >  1242 [ACK] Seq=2875 Ack=999 Win=5840 Len=406 [TCP segment of a reassembled PDU]"
"1430","261.369001","192.168.1.164","66.102.7.147","TCP","54","1242  >  80 [ACK] Seq=999 Ack=3281 Win=17184 Len=0"
"1431","261.369760","66.102.7.147","192.168.1.164","TCP","666","80  >  1242 [PSH, ACK] Seq=3281 Ack=999 Win=5840 Len=612 [TCP segment of a reassembled PDU]"
"1432","261.495298","192.168.1.164","66.102.7.147","TCP","54","1242  >  80 [ACK] Seq=999 Ack=3893 Win=16572 Len=0"
"1433","261.702958","66.102.7.147","192.168.1.164","TCP","1484","80  >  1242 [ACK] Seq=3893 Ack=999 Win=5840 Len=1430 [TCP segment of a reassembled PDU]"
"1434","261.704264","66.102.7.147","192.168.1.164","TCP","1484","80  >  1242 [ACK] Seq=5323 Ack=999 Win=5840 Len=1430 [TCP segment of a reassembled PDU]"
"1435","261.704298","192.168.1.164","66.102.7.147","TCP","54","1242  >  80 [ACK] Seq=999 Ack=6753 Win=17184 Len=0"
"1436","261.705595","66.102.7.147","192.168.1.164","HTTP","85","HTTP/1.1 200 OK  (text/html)"
"1437","261.719317","192.168.1.164","66.102.7.147","TCP","54","1242  >  80 [FIN, ACK] Seq=999 Ack=6784 Win=17153 Len=0"
"1438","261.766480","66.102.7.147","192.168.1.164","TCP","60","80  >  1242 [ACK] Seq=6784 Ack=1000 Win=5840 Len=0"
"1439","263.675091","192.168.1.164","66.102.7.147","TCP","62","1243  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"1440","263.689778","66.102.7.147","192.168.1.164","TCP","62","80  >  1243 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1432 SACK_PERM"
"1441","263.689802","192.168.1.164","66.102.7.147","TCP","54","1243  >  80 [ACK] Seq=1 Ack=1 Win=17184 Len=0"
"1442","263.689878","192.168.1.164","66.102.7.147","HTTP","512","GET /url?sa=T&ct=res&cd=1&url=http%3A//tennis.ecs.umass.edu/%7Eczou/&ei=X7znQ8ajNIv2oAKIwIHJDQ HTTP/1.1 "
"1443","263.696408","66.102.7.147","192.168.1.164","TCP","60","80  >  1243 [ACK] Seq=1 Ack=459 Win=5840 Len=0"
"1444","263.808971","66.102.7.147","192.168.1.164","HTTP","227","HTTP/1.1 204 No Content "
"1445","263.838176","192.168.1.164","128.119.85.98","TCP","62","1244  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"1446","263.971259","128.119.85.98","192.168.1.164","TCP","62","80  >  1244 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"1447","263.971306","192.168.1.164","128.119.85.98","TCP","54","1244  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"1448","263.971425","192.168.1.164","128.119.85.98","HTTP","510","GET /~czou/ HTTP/1.1 "
"1449","263.998877","192.168.1.164","66.102.7.147","TCP","54","1243  >  80 [ACK] Seq=459 Ack=174 Win=17011 Len=0"
"1450","264.101374","128.119.85.98","192.168.1.164","TCP","60","80  >  1244 [ACK] Seq=1 Ack=457 Win=6432 Len=0"
"1451","264.379257","128.119.85.98","192.168.1.164","TCP","1514","80  >  1244 [ACK] Seq=1 Ack=457 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1452","264.382813","128.119.85.98","192.168.1.164","TCP","1514","80  >  1244 [ACK] Seq=1461 Ack=457 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1453","264.382852","192.168.1.164","128.119.85.98","TCP","54","1244  >  80 [ACK] Seq=457 Ack=2921 Win=17520 Len=0"
"1454","264.448077","192.168.1.164","128.119.85.98","TCP","62","1245  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"1455","264.539037","128.119.85.98","192.168.1.164","TCP","1514","80  >  1244 [ACK] Seq=2921 Ack=457 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1456","264.539343","128.119.85.98","192.168.1.164","HTTP","60","HTTP/1.1 200 OK  (text/html)"
"1457","264.539375","192.168.1.164","128.119.85.98","TCP","54","1244  >  80 [ACK] Seq=457 Ack=4385 Win=17520 Len=0"
"1458","264.541811","192.168.1.164","128.119.85.98","TCP","54","1244  >  80 [FIN, ACK] Seq=457 Ack=4385 Win=17520 Len=0"
"1459","264.576556","128.119.85.98","192.168.1.164","TCP","62","80  >  1245 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"1460","264.576616","192.168.1.164","128.119.85.98","TCP","54","1245  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"1461","264.576749","192.168.1.164","128.119.85.98","HTTP","351","GET /~czou/images/mountain.jpg HTTP/1.1 "
"1462","264.686602","128.119.85.98","192.168.1.164","TCP","60","80  >  1244 [ACK] Seq=4385 Ack=458 Win=6432 Len=0"
"1463","264.686958","128.119.85.98","192.168.1.164","TCP","60","[TCP Dup ACK 1462#1] 80  >  1244 [ACK] Seq=4385 Ack=458 Win=6432 Len=0"
"1464","264.733918","128.119.85.98","192.168.1.164","TCP","60","80  >  1245 [ACK] Seq=1 Ack=298 Win=6432 Len=0"
"1465","264.746775","128.119.85.98","192.168.1.164","TCP","1514","80  >  1245 [ACK] Seq=1 Ack=298 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1466","264.749121","128.119.85.98","192.168.1.164","TCP","1514","80  >  1245 [ACK] Seq=1461 Ack=298 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1467","264.749140","192.168.1.164","128.119.85.98","TCP","54","1245  >  80 [ACK] Seq=298 Ack=2921 Win=17520 Len=0"
"1468","264.919020","128.119.85.98","192.168.1.164","TCP","1514","80  >  1245 [ACK] Seq=2921 Ack=298 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1469","264.920333","128.119.85.98","192.168.1.164","TCP","1514","80  >  1245 [ACK] Seq=4381 Ack=298 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1470","264.920347","192.168.1.164","128.119.85.98","TCP","54","1245  >  80 [ACK] Seq=298 Ack=5841 Win=17520 Len=0"
"1471","264.921752","128.119.85.98","192.168.1.164","TCP","1514","80  >  1245 [ACK] Seq=5841 Ack=298 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1472","265.073770","128.119.85.98","192.168.1.164","TCP","1514","80  >  1245 [ACK] Seq=7301 Ack=298 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1473","265.073811","192.168.1.164","128.119.85.98","TCP","54","1245  >  80 [ACK] Seq=298 Ack=8761 Win=17520 Len=0"
"1474","265.075139","128.119.85.98","192.168.1.164","TCP","1514","80  >  1245 [PSH, ACK] Seq=8761 Ack=298 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1475","265.076474","128.119.85.98","192.168.1.164","HTTP","933","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1476","265.076503","192.168.1.164","128.119.85.98","TCP","54","1245  >  80 [ACK] Seq=298 Ack=11101 Win=17520 Len=0"
"1477","265.076576","192.168.1.164","128.119.85.98","TCP","54","1245  >  80 [FIN, ACK] Seq=298 Ack=11101 Win=17520 Len=0"
"1478","265.217161","128.119.85.98","192.168.1.164","TCP","60","80  >  1245 [ACK] Seq=11101 Ack=299 Win=6432 Len=0"
"1479","265.217505","128.119.85.98","192.168.1.164","TCP","60","[TCP Dup ACK 1478#1] 80  >  1245 [ACK] Seq=11101 Ack=299 Win=6432 Len=0"
"1480","266.578746","192.168.1.164","132.170.108.140","TCP","62","1246  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"1481","266.694688","132.170.108.140","192.168.1.164","TCP","62","80  >  1246 [SYN, ACK] Seq=0 Ack=1 Win=49640 Len=0 MSS=1460 SACK_PERM"
"1482","266.694735","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"1483","266.694877","192.168.1.164","132.170.108.140","HTTP","486","GET /~czou HTTP/1.1 "
"1484","266.835519","132.170.108.140","192.168.1.164","TCP","60","80  >  1246 [ACK] Seq=1 Ack=433 Win=49640 Len=0"
"1485","266.844692","132.170.108.140","192.168.1.164","HTTP","692","HTTP/1.1 301 Moved Permanently  (text/html)"
"1486","266.845009","192.168.1.164","132.170.108.140","HTTP","487","GET /~czou/ HTTP/1.1 "
"1487","266.960038","132.170.108.140","192.168.1.164","TCP","60","80  >  1246 [ACK] Seq=639 Ack=866 Win=49640 Len=0"
"1488","266.971184","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=639 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1489","266.972593","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=2099 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1490","266.972613","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=866 Ack=3559 Win=17520 Len=0"
"1491","266.974030","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=3559 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1492","266.975155","192.168.1.164","132.170.108.140","TCP","62","1247  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"1493","266.975849","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=5019 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1494","266.975868","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=866 Ack=6479 Win=17520 Len=0"
"1495","267.093280","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=6479 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1496","267.094737","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=7939 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1497","267.094764","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=866 Ack=9399 Win=17520 Len=0"
"1498","267.096251","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=9399 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1499","267.096918","132.170.108.140","192.168.1.164","TCP","62","80  >  1247 [SYN, ACK] Seq=0 Ack=1 Win=49640 Len=0 MSS=1460 SACK_PERM"
"1500","267.096949","192.168.1.164","132.170.108.140","TCP","54","1247  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"1501","267.097034","192.168.1.164","132.170.108.140","HTTP","339","GET /~czou/images/mountain.jpg HTTP/1.1 "
"1502","267.099791","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=10859 Ack=866 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1503","267.099804","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=866 Ack=12319 Win=17520 Len=0"
"1504","267.100378","132.170.108.140","192.168.1.164","HTTP","383","HTTP/1.1 200 OK  (text/html)"
"1505","267.109516","192.168.1.164","132.170.108.140","HTTP","339","GET /~czou/images/portrait.gif HTTP/1.1 "
"1506","267.217401","132.170.108.140","192.168.1.164","TCP","60","80  >  1247 [ACK] Seq=1 Ack=286 Win=49355 Len=0"
"1507","267.269200","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=12648 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1508","267.270537","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=14108 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1509","267.270568","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=1151 Ack=15568 Win=17520 Len=0"
"1510","267.271971","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=15568 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1511","267.273700","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=17028 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1512","267.273717","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=1151 Ack=18488 Win=17520 Len=0"
"1513","267.275115","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=18488 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1514","267.276934","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=19948 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1515","267.276949","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=1151 Ack=21408 Win=17520 Len=0"
"1516","267.278312","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=21408 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1517","267.280139","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=22868 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1518","267.280153","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=1151 Ack=24328 Win=17520 Len=0"
"1519","267.281513","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [PSH, ACK] Seq=24328 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1520","267.283336","132.170.108.140","192.168.1.164","TCP","1514","80  >  1247 [ACK] Seq=1 Ack=286 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1521","267.284761","132.170.108.140","192.168.1.164","TCP","1514","80  >  1247 [PSH, ACK] Seq=1461 Ack=286 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1522","267.284779","192.168.1.164","132.170.108.140","TCP","54","1247  >  80 [ACK] Seq=286 Ack=2921 Win=17520 Len=0"
"1523","267.286134","132.170.108.140","192.168.1.164","TCP","1514","80  >  1247 [PSH, ACK] Seq=2921 Ack=286 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1524","267.403700","192.168.1.164","132.170.108.140","TCP","54","1247  >  80 [ACK] Seq=286 Ack=4381 Win=17520 Len=0"
"1525","267.403738","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=1151 Ack=25788 Win=17520 Len=0"
"1526","267.429001","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=25788 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1527","267.430449","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=27248 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1528","267.430466","192.168.1.164","132.170.108.140","TCP","54","1246  >  80 [ACK] Seq=1151 Ack=28708 Win=17520 Len=0"
"1529","267.431945","132.170.108.140","192.168.1.164","TCP","1514","[TCP Previous segment not captured] 80  >  1246 [ACK] Seq=30168 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
"1530","267.431963","192.168.1.164","132.170.108.140","TCP","66","[TCP Dup ACK 1528#1] 1246  >  80 [ACK] Seq=1151 Ack=28708 Win=17520 Len=0 SLE=30168 SRE=31628"
"1531","267.433707","132.170.108.140","192.168.1.164","TCP","1514","80  >  1246 [ACK] Seq=31628 Ack=1151 Win=49640 Len=1460 [TCP segment of a reassembled PDU]"
